sim_id,total_mass,ell,em,match,phase_diff_per_cycle,f_lower_mode
SXS:BBH:0162,35,3,3,0.9927969942671875,0.010669188360979982,49.29404540942984
SXS:BBH:0162,35,4,4,0.9886357753902892,0.2555935763608529,65.72539387923979
SXS:BBH:0162,35,3,2,0.5846573061312561,0.005182582954514496,32.862696939619894
SXS:BBH:0162,35,4,3,0.4016894801114186,0.005422240800077762,49.29404540942984
SXS:BBH:0162,40,2,2,0.9927091057661895,0.0035448600945368037,28.754859822167408
SXS:BBH:0162,40,2,1,0.3507706556689424,0.04237385207522506,14.377429911083704
SXS:BBH:0162,40,3,3,0.9939512494906692,0.01164520185932325,43.13228973325111
SXS:BBH:0162,40,4,4,0.9895580501197274,0.18809371986655948,57.509719644334815
SXS:BBH:0162,40,3,2,0.5729192297465397,0.005672645076476471,28.754859822167408
SXS:BBH:0162,40,4,3,0.40748729386171717,0.007349804328231595,43.13228973325111
SXS:BBH:0162,50,2,2,0.9937489665910979,0.001159935526109181,23.003887857733925
SXS:BBH:0162,50,2,1,0.3008142329517232,0.03932636633887931,11.501943928866963
SXS:BBH:0162,50,3,3,0.992464021366128,0.009217169668544837,34.505831786600886
SXS:BBH:0162,50,4,4,0.9867853406734165,0.2536736959256839,46.00777571546785
SXS:BBH:0162,50,3,2,0.5545257552967234,0.003135346214414643,23.003887857733925
SXS:BBH:0162,50,4,3,0.41478024796351176,0.0049879543343266265,34.505831786600886
SXS:BBH:0162,60,2,2,0.9943020221110013,0.0074810369050636785,19.169906548111605
SXS:BBH:0162,60,2,1,0.26736587458202526,0.04724639418398362,9.584953274055803
SXS:BBH:0162,60,3,3,0.9903902305513522,0.01565857656118331,28.754859822167408
SXS:BBH:0162,60,4,4,0.9833643279241526,0.19200306537492592,38.33981309622321
SXS:BBH:0162,60,3,2,0.5412095960029487,0.009901022389086236,19.169906548111605
SXS:BBH:0162,60,4,3,0.4191050911429165,0.010973696139848398,28.754859822167408
SXS:BBH:0162,70,2,2,0.9957795389223563,0.005244041280422648,16.431348469809947
SXS:BBH:0162,70,2,1,0.24268137004572904,0.0441268091225228,8.215674234904974
SXS:BBH:0162,70,3,3,0.9950183825752479,0.013371194881396889,24.64702270471492
SXS:BBH:0162,70,4,4,0.9889343893482693,0.25741006056307786,32.862696939619894
SXS:BBH:0162,70,3,2,0.5325695234129317,0.007489983750424791,16.431348469809947
SXS:BBH:0162,70,4,3,0.42184054896774587,0.008939598010319742,24.64702270471492
SXS:BBH:0162,80,2,2,0.9960838633674758,0.011135575406010558,14.377429911083704
SXS:BBH:0162,80,2,1,0.22337188820933343,0.05425405231835092,7.188714955541852
SXS:BBH:0162,80,3,3,0.9958402835840883,0.01996225497431118,21.566144866625557
SXS:BBH:0162,80,4,4,0.9899369844351275,0.19671646560573722,28.754859822167408
SXS:BBH:0162,80,3,2,0.524796151648497,0.013866190827042938,14.377429911083704
SXS:BBH:0162,80,4,3,0.4240599955207317,0.015714628663407552,21.566144866625557
SXS:BBH:0162,90,2,2,0.9958042843800348,0.002220867832027345,12.77993769874107
SXS:BBH:0162,90,2,1,0.21985427253417109,0.04088739642808662,6.389968849370535
SXS:BBH:0162,90,3,3,0.9947435283379623,0.010296788146097956,19.169906548111605
SXS:BBH:0162,90,4,4,0.9887261483235031,0.18690363851766104,25.55987539748214
SXS:BBH:0162,90,3,2,0.5178228002523729,0.0042608287512993686,12.77993769874107
SXS:BBH:0162,90,4,3,0.42655866990486596,0.006059818394472801,19.169906548111605
SXS:BBH:0162,100,2,2,0.9961277831047186,0.0072119392353617,11.501943928866963
SXS:BBH:0162,100,2,1,0.23161751147989895,0.04885233851778723,5.750971964433481
SXS:BBH:0162,100,3,3,0.9942184535109182,0.01587377414154752,17.252915893300443
SXS:BBH:0162,100,4,4,0.9877949894707514,0.12531131674421872,23.003887857733925
SXS:BBH:0162,100,3,2,0.525971073451176,0.009695524734573926,11.501943928866963
SXS:BBH:0162,100,4,3,0.4281096311268859,0.01167905908463571,17.252915893300443
